attribution_tag,attribution_name,dimred_tag,dimred_name,distribution_sample_count,token_count_mean,token_count_std,top1_share_mean,top1_share_std,top3_share_mean,top3_share_std,normalized_entropy_mean,normalized_entropy_std,coverage80_tokens_mean,coverage80_tokens_std,coverage80_ratio_mean,coverage80_ratio_std
saliency,saliency,factor_analysis_n_components_1,factor_analysis,60,13.166666666666666,3.608683814087416,0.3961022206117289,0.09895471856243601,0.5708723451604879,0.0846941346519482,0.8146991767390755,0.05933058367789205,7.666666666666667,2.1126468791916437,0.5848862255305753,0.054345782936351214
saliency,saliency,factor_analysis_n_components_3,factor_analysis,60,13.166666666666666,3.608683814087416,0.21208764487097376,0.011123962134896428,0.6258350697732096,0.046654159294937075,0.8605020382607305,0.03883949018763545,7.2,1.5271553260328528,0.5610509398009398,0.0667285777886208
saliency,saliency,factor_analysis_n_components_5,factor_analysis,60,13.166666666666666,3.608683814087416,0.14908613927083147,0.02758868182386225,0.44198699154302745,0.04661019159261708,0.9115215585927086,0.03804762663703614,7.416666666666667,1.2390765652143036,0.5864448908934202,0.09792357421205979
saliency,saliency,ica_n_components_1,ica,60,13.166666666666666,3.608683814087416,0.3640149218736464,0.10003282098340172,0.5575341887118094,0.0841856514300014,0.8331849869603913,0.05922391817411076,7.733333333333333,2.0900625784700573,0.5912412277408408,0.05244748355056
saliency,saliency,ica_n_components_3,ica,60,13.166666666666666,3.608683814087416,0.20615292360619925,0.013939221022723346,0.5988411012785299,0.060320984225980444,0.8751874557848242,0.04020423742696759,7.533333333333333,1.6309160020214766,0.585980104418572,0.06772951508823973
saliency,saliency,ica_n_components_5,ica,60,13.166666666666666,3.608683814087416,0.14437499501166984,0.018492687154154322,0.42904765338033807,0.03663126393334235,0.9246213056962209,0.03336086900799006,7.783333333333333,1.4739738362862813,0.610603374666842,0.08545875204939528
saliency,saliency,kernel_pca_n_components_1,kernel_pca,60,13.166666666666666,3.608683814087416,0.36401491653974605,0.10003281132666433,0.5575341667334648,0.08418563931847654,0.8331850059011484,0.059223919107422085,7.733333333333333,2.0900625784700573,0.5912412277408408,0.05244748355056
saliency,saliency,kernel_pca_n_components_3,kernel_pca,60,13.166666666666666,3.608683814087416,0.31160358987750314,0.08387414571900775,0.5547994071700962,0.05209863050690839,0.8676308399856223,0.046480618062616205,8.116666666666667,1.9141902449300359,0.6266334975081105,0.055670560692779446
saliency,saliency,kernel_pca_n_components_5,kernel_pca,60,13.166666666666666,3.608683814087416,0.29431565759409445,0.0894819991007875,0.5238953483095267,0.05521115816941161,0.8880343533267038,0.05195743366405074,8.666666666666666,1.9192748159680102,0.6706409834002713,0.05687242188304934
saliency,saliency,nmf_n_components_1,nmf,60,13.166666666666666,3.608683814087416,0.4013809927878523,0.1677075416532492,0.6735037864508848,0.12304226903153691,0.7471084440526721,0.14567927409171103,5.333333333333333,1.6225807719746717,0.42955492263154793,0.1598386120849235
saliency,saliency,nmf_n_components_3,nmf,60,13.166666666666666,3.608683814087416,0.2958666776013051,0.07316268188277833,0.6827043738155056,0.1064905724780106,0.7859140889716782,0.0815893687518529,5.116666666666666,1.3415355060989977,0.4073153950882278,0.11847702525715777
saliency,saliency,nmf_n_components_5,nmf,60,13.166666666666666,3.608683814087416,0.24099925960074967,0.06612490327841332,0.5711320711763362,0.07520544571271878,0.8383421337711238,0.05392595444668898,5.633333333333334,1.0730388759865743,0.45042889923114376,0.11287049265604178
saliency,saliency,pca_n_components_1,pca,60,13.166666666666666,3.608683814087416,0.3640149115797786,0.10003281522784364,0.5575341776067659,0.08418565505186129,0.8331850014336395,0.059223914767895985,7.733333333333333,2.0900625784700573,0.5912412277408408,0.05244748355056
saliency,saliency,pca_n_components_3,pca,60,13.166666666666666,3.608683814087416,0.31160359885162414,0.08387416204670009,0.5547994118693282,0.05209864987001927,0.8676308315418901,0.046480622077679716,8.116666666666667,1.9141902449300359,0.6266334975081105,0.055670560692779446
saliency,saliency,pca_n_components_5,pca,60,13.166666666666666,3.608683814087416,0.29478979426967805,0.0897267745101825,0.5247995086958831,0.05872469721641239,0.8875622809683559,0.05137210625805368,8.666666666666666,1.9192748159680102,0.6706409834002713,0.05687242188304934
value_zeroing,value_zeroing,baseline,baseline,60,13.166666666666666,3.608683814087416,0.2845195044192457,0.044262046081767356,0.7032537436217071,0.0650993539414039,0.7502318070528929,0.07544394572055418,4.466666666666667,0.8329377592200172,0.3625488242264558,0.10898114720765026
