attribution_tag,attribution_name,dimred_tag,dimred_name,distribution_sample_count,token_count_mean,token_count_std,top1_share_mean,top1_share_std,top3_share_mean,top3_share_std,normalized_entropy_mean,normalized_entropy_std,coverage80_tokens_mean,coverage80_tokens_std,coverage80_ratio_mean,coverage80_ratio_std
lxt,lxt,baseline,baseline,1000,36.94,12.122844689402045,0.31782928506607105,0.07647080479501564,0.5791320580358847,0.07769410649182638,0.7155860152025268,0.06066547431007168,10.507,3.359946463894959,0.2981971228404354,0.08209025791751733
lxt,lxt,factor_analysis_n_components_1,factor_analysis,1000,36.94,12.122844689402045,0.4939715699214087,0.01735772237913696,0.5350278688561343,0.01618352634541966,0.6951208579404531,0.02102439833419882,21.425,6.71278157222745,0.583945845736717,0.025329319276097665
lxt,lxt,factor_analysis_n_components_3,factor_analysis,1000,36.94,12.122844689402045,0.2100620286469593,0.006108466372376298,0.6280953721320801,0.022968853434470624,0.7424510498748782,0.03179859666635669,17.501,5.184870478795191,0.4801814398309575,0.027752761062752773
lxt,lxt,factor_analysis_n_components_5,factor_analysis,1000,36.94,12.122844689402045,0.13750382668124983,0.0045988682084474606,0.4122621768371687,0.01396536373169589,0.7878827028456801,0.03690539751246493,15.256,4.1339513245263975,0.42293918696407784,0.03871393549414807
lxt,lxt,ica_n_components_1,ica,1000,36.94,12.122844689402045,0.4572837556127333,0.05373537907277429,0.5500129629855424,0.06839151119872988,0.7047182143774835,0.05872983843261517,19.804,7.54974056392553,0.5360518217845612,0.0995129016618269
lxt,lxt,ica_n_components_3,ica,1000,36.94,12.122844689402045,0.19458020765649656,0.013851017865833723,0.5690870154060198,0.056189536027613944,0.7742117294959562,0.037469127547930234,17.118,5.20357119228258,0.4698604885386018,0.042654332033631545
lxt,lxt,ica_n_components_5,ica,1000,36.94,12.122844689402045,0.12501697665674982,0.008924133634491762,0.37340335474107095,0.02776095680743317,0.828434477186028,0.03781669096907301,15.675,4.243274723651578,0.4357484087359995,0.05169091409964182
lxt,lxt,kernel_pca_n_components_1,kernel_pca,1000,36.94,12.122844689402045,0.4572837440409001,0.053735427730278514,0.550012970894978,0.06839152435039277,0.7047182080489944,0.05872984285684406,19.804,7.54974056392553,0.5360518217845612,0.0995129016618269
lxt,lxt,kernel_pca_n_components_3,kernel_pca,1000,36.94,12.122844689402045,0.31816488754737277,0.05469539354593103,0.5797663372713231,0.03427471279910576,0.753526527320197,0.029452302581128204,19.12,5.94987403236413,0.5225573600528309,0.03714277380518628
lxt,lxt,kernel_pca_n_components_5,kernel_pca,1000,36.94,12.122844689402045,0.2924834142579359,0.055460742770753926,0.5341179119349729,0.03555363008392454,0.7761884766003505,0.03060832694745622,18.648,5.657747440996823,0.511344029565214,0.04146156524617166
lxt,lxt,nmf_n_components_1,nmf,1000,36.94,12.122844689402045,0.470409056060166,0.1187887685058921,0.6941875496468008,0.07751598922098644,0.5917761576613261,0.08379167408990572,6.916,2.816536326212903,0.19818911381681628,0.07576568915126486
lxt,lxt,nmf_n_components_3,nmf,1000,36.94,12.122844689402045,0.2845758254624086,0.040024871704032586,0.6568640023644875,0.0916901596652456,0.6673517035433945,0.07153929132166602,7.506,3.2047206171886864,0.21670382793260187,0.09137490856842814
lxt,lxt,nmf_n_components_5,nmf,1000,36.94,12.122844689402045,0.21895533785149535,0.03193116642835553,0.5143572166138509,0.05248635680621583,0.7343637088370072,0.055527553590969135,8.941,3.057919205909448,0.2575798656370997,0.08633922061525573
lxt,lxt,pca_n_components_1,pca,1000,36.94,12.122844689402045,0.4572836915083354,0.05373556179014474,0.5500129540181277,0.06839150288972747,0.7047182284043289,0.05872983650029104,19.804,7.54974056392553,0.5360518217845612,0.0995129016618269
lxt,lxt,pca_n_components_3,pca,1000,36.94,12.122844689402045,0.31816487999993376,0.05469539011688771,0.5797663364195714,0.03427471116463685,0.7535265301392364,0.029452298640008624,19.12,5.94987403236413,0.5225573600528309,0.03714277380518628
lxt,lxt,pca_n_components_5,pca,1000,36.94,12.122844689402045,0.29248340972958625,0.05546074551879378,0.534117910627499,0.03555362831603782,0.7761884769792987,0.03060833264679642,18.648,5.657747440996823,0.511344029565214,0.04146156524617166
saliency,saliency,baseline,baseline,1000,36.94,12.122844689402045,0.28929410393708505,0.0933602807375717,0.535330518160642,0.10284412146697178,0.7411209394301548,0.07995224688280854,11.38,4.052903406944956,0.32201641158391353,0.09591761831223194
saliency,saliency,factor_analysis_n_components_1,factor_analysis,1000,36.94,12.122844689402045,0.30247231681356873,0.09240976066445464,0.44921592902762564,0.05806126900940948,0.8123792015157655,0.04914358865192043,19.948,6.577580144746285,0.5410605776692065,0.03527523222058041
saliency,saliency,factor_analysis_n_components_3,factor_analysis,1000,36.94,12.122844689402045,0.18125473877145862,0.018365735858351776,0.5215209426665167,0.07075425360040563,0.8030365670962663,0.03607044548645269,17.469,5.5724403174095185,0.4763271566342941,0.03535025103875811
saliency,saliency,factor_analysis_n_components_5,factor_analysis,1000,36.94,12.122844689402045,0.12694244077552366,0.009374920045258832,0.37980548296178207,0.028362625403836623,0.823093426684489,0.03166931347938803,16.149,4.922095694521392,0.44317352790988634,0.039045843543258546
saliency,saliency,ica_n_components_1,ica,1000,36.94,12.122844689402045,0.29563094186738637,0.08578313465588754,0.4540190559454127,0.053673162446686316,0.8139620284041437,0.04538564627316505,20.196,6.5990250136767274,0.5484043347783738,0.03497918400532729
saliency,saliency,ica_n_components_3,ica,1000,36.94,12.122844689402045,0.17606435190160444,0.017921894560809212,0.5002667739838448,0.07023455225569206,0.8147728712139609,0.03788388571590656,18.076,5.621015906383811,0.4942107437314928,0.03608199045471254
saliency,saliency,ica_n_components_5,ica,1000,36.94,12.122844689402045,0.12190154669263555,0.009749377755838593,0.3638276793080954,0.030089044950285627,0.8411536273865586,0.03311150312956401,17.328,5.134859567970948,0.476408565144498,0.040840790095529274
saliency,saliency,kernel_pca_n_components_1,kernel_pca,1000,36.94,12.122844689402045,0.2956309417403488,0.08578313520193931,0.45401905362474976,0.05367316348884722,0.8139620300655375,0.04538564703328536,20.196,6.5990250136767274,0.5484043347783738,0.03497918400532729
saliency,saliency,kernel_pca_n_components_3,kernel_pca,1000,36.94,12.122844689402045,0.26739670232204177,0.06819374357914161,0.476264725316105,0.050918357811548284,0.8180899505095783,0.03576065265980188,19.97,6.306891221265583,0.5444996771063773,0.03186042354909231
saliency,saliency,kernel_pca_n_components_5,kernel_pca,1000,36.94,12.122844689402045,0.25565682189429306,0.06709979591916514,0.458223054399963,0.049060786923445274,0.8293514920837838,0.03506742137442803,20.358,6.146186753720685,0.5575808383521944,0.03200327723534481
saliency,saliency,nmf_n_components_1,nmf,1000,36.94,12.122844689402045,0.3521724194278125,0.12058225187570687,0.5860310242458787,0.109722427487022,0.6929282155593975,0.09601627162902382,9.973,4.0326831680078135,0.28312711169163274,0.09961224196726057
saliency,saliency,nmf_n_components_3,nmf,1000,36.94,12.122844689402045,0.2419869386448297,0.04540457851622557,0.5757019672803874,0.09877235571616236,0.7225480119811866,0.07169244144950064,9.605,3.7168252299226814,0.27313811300226215,0.09351423076762402
