attribution_tag,attribution_name,dimred_tag,dimred_name,prompt_count,soft_suff_mean,soft_suff_std,soft_comp_mean,soft_comp_std,final_suff_mean,final_suff_std,final_comp_mean,final_comp_std
saliency,saliency,kernel_pca_n_components_3,kernel_pca,100,0.01121500490871472,0.006944480557413298,0.11952632377660848,0.05162606650704008,2.2432449224718405,3.8718033190684826,0.8547742325162848,0.3571498453297596
saliency,saliency,kernel_pca_n_components_5,kernel_pca,100,0.010475344572803566,0.006573746456926411,0.11419203779894502,0.05546892016492787,1.8505696100011977,4.211361960056099,0.7645564041882423,0.36380582391536964
saliency,saliency,nmf_n_components_1,nmf,100,0.013766325465307577,0.009799442919252452,0.18275751546935626,0.07501393885058528,2.628489106904327,3.7796090634529174,1.2130481812208174,0.3786548211562965
saliency,saliency,nmf_n_components_3,nmf,100,0.010626852082861531,0.0054239960331749736,0.12707207016213187,0.05757712539564323,1.120052772929172,3.880203597976628,0.9122579041697932,0.26875431360418356
saliency,saliency,nmf_n_components_5,nmf,100,0.00946579320708553,0.005253255395119358,0.10312999929218475,0.04974410293446915,0.7306625977396659,3.570125516052655,0.7686033534030559,0.276476255527178
saliency,saliency,pca_n_components_1,pca,100,0.011152506485393872,0.006469603799264748,0.1238762521575281,0.06009912533571177,2.0317696246867847,3.537236293934378,0.8444680049339586,0.3355000454264923
saliency,saliency,pca_n_components_3,pca,100,0.010573190656094118,0.006315098858728001,0.11839597318228832,0.057764245738622835,1.4626900950052035,4.075673823901829,0.8043380349910979,0.33876116383137744
saliency,saliency,pca_n_components_5,pca,100,0.010329488294570801,0.006669420585495636,0.11340660937103919,0.05158617901062137,1.7093374226961588,3.9485329321229266,0.7861562840288907,0.3106448868764071
value_zeroing,value_zeroing,baseline,baseline,100,0.011126372259218227,0.0058209933944164795,0.1302320969482434,0.057851359126155265,1.5030101441820285,4.144832638177094,0.950868831025258,0.32535155914199054
value_zeroing,value_zeroing,factor_analysis_n_components_1,factor_analysis,100,0.014968149079343076,0.007900430167424179,0.1778436412704842,0.061479228786988756,3.943161167369411,3.5583200330783535,1.1554499616036307,0.3829251777798631
value_zeroing,value_zeroing,factor_analysis_n_components_3,factor_analysis,100,0.010014605696112481,0.005624460602980037,0.10115455307785115,0.05037671368451663,1.7992208391139721,4.224232824451432,0.7404417244933547,0.31615991094832474
value_zeroing,value_zeroing,factor_analysis_n_components_5,factor_analysis,100,0.00908912694437105,0.005049605436333217,0.08610826826258888,0.0448409825157764,0.8927797522362921,4.230068362126792,0.5852080614701028,0.2949543098051881
value_zeroing,value_zeroing,ica_n_components_1,ica,100,0.011164266614535005,0.005897343281346156,0.11425074510234705,0.04883527387705899,2.142249299968966,3.7875008925895624,0.7838877327871425,0.3395596112951168
