attribution_tag,attribution_name,dimred_tag,dimred_name,distribution_sample_count,token_count_mean,token_count_std,top1_share_mean,top1_share_std,top3_share_mean,top3_share_std,normalized_entropy_mean,normalized_entropy_std,coverage80_tokens_mean,coverage80_tokens_std,coverage80_ratio_mean,coverage80_ratio_std
lxt,lxt,kernel_pca_n_components_1,kernel_pca,1000,65.65,11.341345869257587,0.4354129333813361,0.0648778469433887,0.5155406281112633,0.045307718293407816,0.697832290365478,0.04486672928428713,36.099,7.75095324952204,0.5502646440427549,0.07079924340016949
lxt,lxt,kernel_pca_n_components_3,kernel_pca,1000,65.65,11.341345869257587,0.3097687370719143,0.05510028319702823,0.5642660083729466,0.0377594677761281,0.7168150519678861,0.023580359526690773,32.971,5.729658627526424,0.5029048775411505,0.026578899693785595
lxt,lxt,kernel_pca_n_components_5,kernel_pca,1000,65.65,11.341345869257587,0.2850687047583725,0.05460706422654783,0.520374470230135,0.03991976132335751,0.7358706115159912,0.02344654270393963,31.806,5.461885772898972,0.4855763801810327,0.03006246376836338
lxt,lxt,nmf_n_components_1,nmf,1000,65.65,11.341345869257587,0.4644431569889529,0.12512697038279466,0.6904209626465976,0.09611337204813249,0.5370565519087497,0.09499050288888149,8.181,4.288663152036032,0.12631138554385538,0.06455630429875756
lxt,lxt,nmf_n_components_3,nmf,1000,65.65,11.341345869257587,0.28607599042047877,0.04842103610218443,0.6653808434075199,0.10652814464851273,0.5926720375840955,0.08113494450696916,8.499,4.37551644313493,0.13156779301981072,0.06709668516157787
lxt,lxt,nmf_n_components_5,nmf,1000,65.65,11.341345869257587,0.2159239801095624,0.03596944145750599,0.5089551407186607,0.06624763250544764,0.6654148142810532,0.0647743995506981,10.678,4.280261281351483,0.1660283620482205,0.06649413164586565
lxt,lxt,pca_n_components_1,pca,1000,65.65,11.341345869257587,0.43541293256493624,0.06487783169913416,0.5155406387707626,0.04530774597092559,0.6978322888220301,0.04486675383205734,36.099,7.75095324952204,0.5502646440427549,0.07079924340016949
lxt,lxt,pca_n_components_3,pca,1000,65.65,11.341345869257587,0.3097687349359262,0.055100280260547856,0.5642660113083143,0.03775946870759992,0.7168150485858509,0.02358035908223532,32.971,5.729658627526424,0.5029048775411505,0.026578899693785595
lxt,lxt,pca_n_components_5,pca,1000,65.65,11.341345869257587,0.28506870045857363,0.05460706139364614,0.5203744720930573,0.03991975634529129,0.7358706113396839,0.023446540351631413,31.806,5.461885772898972,0.4855763801810327,0.03006246376836338
saliency,saliency,baseline,baseline,1000,65.65,11.341345869257587,0.2733320333832105,0.09603767530891544,0.5169047802852371,0.1277522725083341,0.6954377689646114,0.09724289450215214,15.598,6.781326004726685,0.2404865295374234,0.10007443278811018
saliency,saliency,factor_analysis_n_components_1,factor_analysis,996,65.65461847389558,11.354462021337254,0.26047395570372256,0.07794008553886107,0.4123253774881918,0.056604087547348254,0.8089506720037992,0.04161119831481179,35.756024096385545,6.472804635912872,0.5447612606255772,0.030368552123342538
saliency,saliency,factor_analysis_n_components_3,factor_analysis,996,65.65461847389558,11.354462021337254,0.16841554121885044,0.02119566287167758,0.4832460108813572,0.07899864353918763,0.7766896363426274,0.041654050396676516,30.660642570281123,5.477161094676713,0.46731194810896,0.026417069750299164
saliency,saliency,factor_analysis_n_components_5,factor_analysis,996,65.65461847389558,11.354462021337254,0.11719616686969477,0.012254054457320933,0.349772415063986,0.03395890044809039,0.7900244541762311,0.0350325474570147,27.609437751004016,4.895395363396133,0.4214440413586992,0.03143915285108695
saliency,saliency,ica_n_components_1,ica,1000,65.65,11.341345869257587,0.2554723766780708,0.07450516131486164,0.41882702300263086,0.05628957345083795,0.8073042692591966,0.03989623260297271,35.953,6.4131052477656185,0.5479565013400237,0.02934740552703163
saliency,saliency,ica_n_components_3,ica,1000,65.65,11.341345869257587,0.16521261334717138,0.02030776711427307,0.4712646779705671,0.07654365977399691,0.7821996312362243,0.04020476110442868,31.191,5.45878350159789,0.47556279213852237,0.02504046046532149
saliency,saliency,ica_n_components_5,ica,1000,65.65,11.341345869257587,0.11313185969893401,0.011194497670757522,0.33768154603292244,0.03481484487805247,0.8020317443574395,0.03695151090686645,28.911,5.14641278606415,0.4413310849630387,0.0338947638186534
saliency,saliency,kernel_pca_n_components_1,kernel_pca,1000,65.65,11.341345869257587,0.25547237700422487,0.0745051582429003,0.41882702227432295,0.05628957199365961,0.8073042699936412,0.0398962304378873,35.953,6.4131052477656185,0.5479565013400237,0.02934740552703163
saliency,saliency,kernel_pca_n_components_3,kernel_pca,1000,65.65,11.341345869257587,0.2383696968201627,0.06203099015593902,0.4416496558937633,0.05888739277966127,0.8006475773591355,0.03670782328641024,35.118,6.161496574700017,0.5352782381893694,0.024234030546739428
